CP, 01, 2013081500,   , BEST,   0,  76N, 1673W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0, 
CP, 01, 2013081506,   , BEST,   0,  78N, 1681W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0, 
CP, 01, 2013081512,   , BEST,   0,  82N, 1689W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2013081518,   , BEST,   0,  86N, 1699W,  25, 1008, DB,   0,    ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   C,   0,    ,   0,   0,     INVEST, S, 
CP, 01, 2013081600,   , BEST,   0,  89N, 1709W,  25, 1007, DB,   0,    ,    0,    0,    0,    0, 1009,  150,  60,   0,   0,   C,   0,    ,   0,   0,     INVEST, M, 
CP, 01, 2013081606,   , BEST,   0,  92N, 1720W,  30, 1005, TD,   0,    ,    0,    0,    0,    0, 1009,  150,  60,  40,   0,   C,   0,    ,   0,   0,     INVEST, M, 
CP, 01, 2013081612,   , BEST,   0,  94N, 1731W,  35, 1005, TS,  34, NEQ,   40,   10,   10,   40, 1009,  180,  40,  45,   0,   C,   0,    ,   0,   0,        ONE, D, 12, NEQ,   60,   15,   15,   60
CP, 01, 2013081618,   , BEST,   0,  97N, 1740W,  35, 1005, TS,  34, NEQ,   40,   10,   10,   40, 1009,  180,  40,  45,   0,   C,   0,    ,   0,   0,       PEWA, D, 
CP, 01, 2013081700,   , BEST,   0, 100N, 1750W,  45, 1001, TS,  34, NEQ,   40,   30,   10,   40, 1009,  180,  25,  55,   0,   C,   0,    ,   0,   0,       PEWA, D, 12, NEQ,   60,   15,   15,   60
CP, 01, 2013081706,   , BEST,   0, 104N, 1760W,  45,  999, TS,  34, NEQ,   40,   35,   20,   40, 1010,  140,  25,  55,   0,   C,   0,    ,   0,   0,       PEWA, D, 12, NEQ,   60,   15,   15,   60
CP, 01, 2013081712,   , BEST,   0, 108N, 1769W,  50,  997, TS,  34, NEQ,   45,   35,   20,   40, 1008,  125,  15,  60,   0,   C,   0,    ,   0,   0,       PEWA, D, 12, NEQ,   85,    0,    0,   75
CP, 01, 2013081712,   , BEST,   0, 108N, 1769W,  50,  997, TS,  50, NEQ,   20,   20,    0,    0, 1008,  125,  15,  60,   0,   C,   0,    ,   0,   0,       PEWA, D, 12, NEQ,   85,    0,    0,   75
